Table Names-1,Table Names,Linkedin URL,Other Contact ,Contact/ Admin Contact,Company Mail,Other Contact,Contact,Job CTC,Contact ,Career  Contact,S No,Company Name,Location,Source,Post URL,HR Mail,HR Contact,Company URL,Google-Contact,Job Role,Career Contact,Career Mail,Linkedin Contact,HR Name
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.78292e+09,,9.54978e+09,,94,Star Vision Placement,Jaipur,Website,,"hrd@starvisionplacement.com, hr@starvisionplacement.com",,http://www.starvisionplacement.com/contact-us.htm,,,,starvisionjpr@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,8.04702e+09,,9958086518/0119958086518,,95,Nidhi Maritime Consultancy,Jaipur,Website,,hr@nidhimaritime.in,,http://www.nidhimaritime.in/contact-us.htm,,,,nidhimaritime@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,8003339854/9829472401,,8.04878e+09,,96,Connexions Management Consultants,Jaipur,Website,,,,http://www.connexionshr.com/contact-us.htm,,,,info@connexionshr.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9001099992/9982222204,,,,97,Guru Placement Division,Jaipur,Website,,,,http://www.guruplacement.com/contact-us.htm,,,,"guruplacement07@gmail.com,teamsguruplacement@gmail.com,bpojobs@guruplacement.com,retailjobs@guruplacement.com,bankjobs@guruplacement.com,hospitality@guruplacement.com,hrjobs@guruplacement.com",,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.87355e+09,,8.04702e+09,,98,INTERFACE,Jaipur,Website,,priyankakive01@gmail.com,,http://www.interfacehr.co.in/contact-us.htm,,,,interfacehr17@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,"9315050785, 9315050785",,8.048e+09,,99,VR Management Consultants(Career Midas),Jaipur,Website,,vaishali@careermidas.in,,http://www.careermidas.in/contact-us.htm,,,,info@careermidas.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,7.66544e+09,,,,100,Webrocks,Jaipur,Website,,hssharma91@gmail.com,,http://www.webrocksplacements.com/contact-us.htm,,,,contactwebrocks@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,7.87725e+09,,9462789111/1415107830,,101,Vardhman Consultancy Services,Jaipur,Website,,info@vardhmanconsultancy.com,,http://www.vardhmanconsultancy.com/contact-us.htm,,,,jobs8vcs@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.078e+09,,8.04878e+09,,102,Pravy Mozek Pvt Ltd,Jaipur,Website,,,,http://www.pravymozek.in/contact-us.htm,,,,meenakshi@pravymozek.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.78241e+09,,8.04878e+09,,103,GTC Placement Services,Jaipur,Website,,,,http://www.gtcplacement.com/contact-us.htm,,,,mr.yashsharma@yahoo.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,80946 02079,,95872 54540,,104,Braintech Education And Placement,Jaipur,Website,,admin @braintechplacement.com,,https://braintechplacement.com/Contact-Us,,,,"braintecheduconsultant@gmail.com,Hr4braintech@gmail.com,Hr3braintech@gmail.com,divyaamakhija@gmail.com",,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.46246e+09,,9.46891e+09,,105,Radhika Dahlan Consultancy,Jaipur,Website,,swatipareek25@gmail.com/muskan.rdconsultancy@gmail.com,9024173109 / 8619087748/8107815935,https://dahlanconsultancy.com/contact,,,,priyam@dahlanconsultancy.com,,Swatii Pareek
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.52126e+09,,1800 891 2871,,106,First Attempt Skill,Jaipur,Website,,,,https://firstattemptskill.com/contact-us/,,,,"hr@firstattemptskill.com,dharmendra@firstattemptskill.com",,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.54978e+09,,9.78292e+09,,107,Star Vision Placement,Jaipur,Website,,"hrd@starvisionplacement.com, hr@starvisionplacement.com",9549777764 / 9782915999,http://www.starvisionplacement.com/contact-us.htm,,,,starvisionjpr@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,"79-26840355,9601959595",,,,108,Heritage Infraspace Pvt Ltd,Jaipur,Website,,,,https://www.heritageconstruction.in/contact-us/,,,,info@heritageconstruction.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.88712e+09,,,,109,Consign Space Solutions,Jaipur,Website,,"hr@consignspacesolutions.com,jobsbydineshatkan@gmail.com,jobs@consignspacesolutions.com,SARU.VOHRA@CONSIGNSPACESOLUTIONS.COM",,https://consignspacesolutions.com/contact,,,,info@consignspacesolutions.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.72572e+09,,9.55822e+09,,110,Place1india HR Solution,Jaipur,Website,,info@place1india.com,,https://www.place1india.com/contactus.html,,,,place1india@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,966-093-2127,,8.09462e+09,,111,VElate,Jaipur,Website,,"query@velate.in,usha@velate.in,monika@velate.in",7231856351 / 8094621444,https://velate.in/,,,,communicate@velate.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,141 - 401 - 1198,,,,112,Hyrefox,Jaipur,Website,,,,https://www.hyrefox.com/Home/Contact,,,,info@hyrefox.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,7501137937 / 9732897747,,,,113,Digi Man Solutions Pvt. Ltd,Mysore,Website,,"support@digimansolutions.com,arpitadigimansolutions@gmail.com",,http://www.digimansolutions.in/contact-us.htm,,,,digimansolutions@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9833-473-769,,97697 71504,,114,Talent Corner Hr Services Ltd,Mysore,Website,,komal.bhanushali@talentcorner.in,,https://talentcorner.in/contact-us/,,,,contact@talentcorner.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.04201e+09,,9.89461e+09,,115,MN IT Technology,Mysore,Website,,,,http://www.mechntech.in/Contact-Us/,,,,"mechntechengineers@gmail.com,sales@mechntech.in",,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.03598e+09,,821 3500612 / 3500613,,116,Restro Consultants Private Limited,Mysore,Website,,,,https://restroconsultants.com/contact-us/,,,,inquiry@restroconsultants.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,720 469 3030,,801 909 9030,,117,Careator Technologies,Mysore,Website,,,,https://careator.com/contact-us/,,,,info@careator.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,97436 66666,,,,118,Nexplace Info Pvt. Ltd,Mysore,Website,,,,https://nexplaceinfo.com/Contact_us,,,,info@nexplaceinfo.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,73382 25582,,,,119,Idea Info Solution,Mysore,Website,,,,http://www.ideainfosolution.in/,,,,,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,97427 96383,,,,120,Lancelot Technology LLP,Mysore,Website,,,,http://www.lancelottechnology.com/,,,,,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,80739 90057,,,,121,Pride HR Solutions,Mysore,Website,,,,http://pridehrsolutions.com/,,,,,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.48355e+09,,821-4253218,,122,For Ur Service,Mysore,Website,,"job@forurservice.com,info@forurservice.com,hr@forurservice.com",,http://www.forurservice.co.in/,,,,ceo@forurservice.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,72049 04500,,90351 06462,,123,FUTUREROLE,Mysore,Website,,,,http://futurerole.in/contact.html,,,,satish@futurerole.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,422-2491310-13,,,,124,PIONEER INFO SOLUTIONS INDIA P LTD,Mysore,Website,,,,http://www.pioneerindia.net/,,,,sales@pioneerindia.net,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,95518 88666,,,,125,Vsion Tech Park Pvt Ltd,Mysore,Website,,,,http://www.vsion.in/,,,,info@vsion.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.22319e+09,,,,126,Karma Management Global Consulting Solutions Pvt. Ltd,Mysore,Website,,,,https://karmamgmt.com/,,,,enquiry@karmamgmt.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,95133 36794,,98800 13358,,127,Hr Mithra,Mysore,Website,,careers@hrmithra.com,,https://www.hrmithra.com/contact/,,,,info@hrmithra.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,022 4011 0050,,,,128,Neemtree Consulting,Mysore,Website,,,,http://www.neemtree.in/contact/,,,,hello@neemtree.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,80726 41790,,,,129,Virgo Prime Consulting LLP,Mysore,Website,,,,https://virgoprimeconsulting.com/contact.php,,,,consultvirgo@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.53938e+09,,8.59088e+09,,130,Cocoa Cloud LLP,Mysore,Website,,,,http://www.cocoacloud.in/#contact,,,,mail@cocoacloud.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,"80 50098088,9844348181",,,,131,Icrest India,Mysore,Website,,,,http://icrestindia.com/contactus.html,,,,"info@icrestindia.com,mkt@icrestindia.com",,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.14859e+09,,,,132,Syban India,Mysore,Website,,,,https://sybanindia.com/,,,,hr@sybanindia.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9483062492 | 9496985271 | 7510714459,,,,133,Excellent Hr Consultancy,Mysore,Website,,,,http://excellenthrcktm.com/Contact.aspx,,,,"excellenthrcktm@gmail.com,ehrckottayam@gmail.com",,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.90052e+09,,9945294684/9900517024/ 9611755511,,134,3A HR Consulting,Mysore,Website,,3ahrcons@gmail.com,,http://www.3ahrconsulting.co.in/contact-us.htm,,,,hr.3ahrconsulting@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,6.36395e+09,,,,135,Essvee Recruitech,Mysore,Website,,,,https://essveetech.in/contact/,,,,essveejobs@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,,,,,136,Calgenex Hr Consulting,Mysore,Website,,info@calgenex.in,,http://calgenex.in/Contact-Us,,,,interview@calgenex.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9513-711-888,,80-4228-6717,,137,Accunity Hr Services Pvt Ltd,Mysore,Website,,,,https://accunityhr.com/contact,,,,leads@accunityhr.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,81059 15111,,,,138,Infinicue Solutions Pvt Ltd,Mysore,Website,,,,http://www.infinicue.com/,,,,contact@infinicue.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,96261 61713,,,,139,Vm Groups,Mysore,Website,,,,https://vm-groups.business.site/?utm_source=gmb&utm_medium=referral,,,,,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,63619 03702,,,,140,Sastech India Pvt Ltd,Mysore,Website,,,,http://www.sastechengineering.com/,,,,,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,821 4257197/4243723,,,,141,Aims Consultants,Mysore,Website,,,,https://www.aimsconsultants.in/contact.html,,,,hr@aimscounsultants.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,80 4515 1400,,,,142,Scaleneworks People Solution,Mysore,Website,,,,https://www.scaleneworks.com/contact.html,,,,business@scaleneworks.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.48355e+09,,821-4253218,,143,For Ur Service,Mysore,Website,,"job@forurservice.com,info@forurservice.com,hr@forurservice.com",,http://www.forurservice.co.in/,,,,ceo@forurservice.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,9.03598e+09,,821 3500612 / 3500613,,144,Restro Consultants Private Limited,Mysore,Website,,,,https://restroconsultants.com/contact-us/,,,,inquiry@restroconsultants.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,912242975122/9833473769,,97697 71504,,145,Talent Corner Hr Services Ltd,Mysore,Website,,rasheshdoshi@tcmail.co.in,,https://talentcorner.in,,,,contact@talentcorner.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,809-501-1117,,,,146,JA Consulting,Mysore,Website,,,,https://www.jaconsulting.in/contact/,,,,contact@jaconsulting.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/SK HR,,,,,,821 419 4659,,,,147,Infinitude Consulting Private Limited,Mysore,Website,,,,https://www.infinitudeconsulting.com/contact-us/,,,,sales@infinitudeconsulting.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,99527 53900,,62359 58246,,1,Butterfly Consulting & Training,"Bengaluru, Karnataka",Website,,hr@butterflygroups.com,,https://butterflygroups.com/,,,,info@butterflygroups.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,(080) 46526000.,,-,,2,Prolific HR Consultants India Limited,"Bengaluru, Karnataka",Website,,susanta@prolifichr.com,,https://www.prolifichr.com/,,,,admin@prolifichr.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,9.88668e+09,,-,,3,VIBRANT HR CONSULTANCY,"Bengaluru, Karnataka",Website,,-,,http://vibranthr.net/,,,,venkatesh@vibranthr.net,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,7.4068e+09,,080 4090 9872,,4,HR Consultancy - Bangalore (Manpower Recruitment Consultants),"Bengaluru, Karnataka",Website,,-,,http://www.radialhr.net/,,,,resume@manpowergroup.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,080-43709867,,080-43709867,,5,Bask HR Consulting Pvt. Ltd.,"Bengaluru, Karnataka",Website,,hr@baskhr.com,,https://baskhr.com/,,,,Clientfirst@baskhr.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,093199 77240,,-,,6,GK HR Consulting India Pvt. Ltd.,"Bengaluru, Karnataka",Website,,-,,https://gkhrconsulting.com/contact-us/,,,,gopal@gkhrconsulting.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,98459 30384,,80 41731260,,7,Brain Tree H R Consulting Pvt Ltd,"Bengaluru, Karnataka",Website,,,,https://braintreehr.com/,,,,info@braintreehr.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,7.023e+09,,-,,8,Shiras HR Advisory & Services,"Bengaluru, Karnataka",Website,,-,,https://hr.shiras.in/,,,,info@shiras.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,9.62038e+09,,9.62038e+09,,9,Madhupushpa HR Consultancy,"Bengaluru, Karnataka",Website,,,,https://www.mhrconsultancy.in/,,,,info@mhrconsultancy.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,7.89962e+09,,-,,10,Delight HR Services Private Limited,"Bengaluru, Karnataka",Website,,princeraaj@gmail.com,,https://www.delighthr.com/,,,,"info@delighthr.com , sarath@delighthr.com",,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,63639 63532,,-,,11,VAMTRICK BUSINESS SOLUTIONS PVT LTD. | HR Consulting | Job Consulting,"Bengaluru, Karnataka",Website,,-,,https://vamtrickbusinesssolutions.com/,,,,info@vamtrickbusinesssolutions.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,0836 426 4566,,-,,12,Chaitanya Lekkachar HR Consultancy Services,"Bengaluru, Karnataka",Website,,-,,https://www.chaitanyalekkachar.com/,,,,chaitanyalekkachar@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,080 2348 5227,,9844541197 / 9741401115,,13,I Way HR Consultancy Services,"Bengaluru, Karnataka",Website,,-,,http://iwayhr.com/,,,,jobs@iwayhr.com/iwayhr@gmail.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,081057 57035,,-,,14,Sequent HR Consulting Pvt Ltd,"Bengaluru, Karnataka",Website,,-,,http://www.sequenthr.in/,,,,sharath.c@sequenthr.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,081499 58329,,(0)1474 555505,,15,EmBridgeHR Consulting Services,"Bengaluru, Karnataka",Website,,-,,https://embridgeconsulting.com/,,,,enquiries@embridgeconsulting.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,98452 08361,,080 6571 4684,,16,Aavishkaar Consulting,"Bengaluru, Karnataka",Website,,-,,https://www.aavishkaar.com/,,,,contact@aavishkaar.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,91 9980958193,,9.73109e+09,,17,Aadhya HR Solutions Pvt. Ltd.,"Bengaluru, Karnataka",Website,,prabha@aadhyahrsolutions.com.,,https://aadhyahrsolutions.com/,,,,info@aadhyahrsolutions.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,984-529-1093,,80-2672 9900,,18,Vishaal Consultancy Services - Statutory Compliance Services | Payroll Outsourcing,"Bengaluru, Karnataka",Website,,-,,https://vishaalconsultancy.com/,,,,info@vishaalconsultancy.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,99801 30898,,(080) 2658 5357,,19,CloudHR Consulting Services LLP,"Bengaluru, Karnataka",Website,,-,,http://cloudhrconsulting.com/,,,,info@cloudhrconsulting.com,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,80 42000528,,089399 99819,,20,Axis HR Consultancy Pvt. Ltd.,"Bengaluru, Karnataka",Website,,-,,http://www.axishr.in/contactus.html,,,,info@axishr.in,,
"Intership Dataset.xlsx/HM HR,Intership Dataset.xlsx/MN HR,Intership Dataset.xlsx/MS HR,Intership Dataset.xlsx/SK HR",Intership Dataset.xlsx/MN HR,,,,,,9916 116688,,80888 68368,,21,Timeline HR,"Bengaluru, Karnataka",Website,,-,,https://timelinehr.com/,,,,contactus@timelinehr.com,,
